Date,Count,Tickers,Names
2025-03-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-17,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-18,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-19,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-20,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-25,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-26,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-03-31,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-01,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-02,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-04,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-08,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-09,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-11,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-15,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-16,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-17,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-22,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-23,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-25,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-29,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-04-30,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-01,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-02,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-05,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-06,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-08,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-09,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-12,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-15,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-16,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-19,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-20,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-21,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-22,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-23,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-28,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-29,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-05-30,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-02,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-04,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-05,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-06,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-09,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-11,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-12,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-13,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-16,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-17,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-18,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-20,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-23,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-24,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-25,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-26,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-27,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-06-30,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-01,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-02,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-03,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-07,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-08,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-09,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-10,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-11,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
2025-07-14,9,AAPL|AMZN|AVGO|GOOG|GOOGL|META|MSFT|NVDA|TSLA,"APPLE INC.|AMAZON.COM INC|BROADCOM INC.|ALPHABET CL C CAP|ALPHABET CL A CMN|META PLATFORMS, INC.|MICROSOFT CORP|NVIDIA CORPORATION|TESLA, INC."
